vt;im;temp;crc
50;12873;31.3;13423
50;12873;31.3;13423
51;12848;31.3;13399
51;12848;31.3;13399
51;12848;31.3;13399
51;12848;31.3;13399
51;12862;31.3;13413
51;12862;31.3;13413
51;12862;31.3;13413
51;12862;31.3;13413
51;12861;31.3;13412
51;12861;31.3;13412
51;12861;31.3;13412
51;12861;31.3;13412
51;12879;31.3;13430
51;12879;31.3;13430
51;12879;31.3;13430
51;12879;31.3;13430
51;12855;31.3;13406
51;12855;31.3;13406
51;12855;31.3;13406
51;12855;31.3;13406
51;12853;31.3;13404
51;12853;31.3;13404
51;12853;31.3;13404
51;12853;31.3;13404
51;12879;31.3;13430
51;12879;31.3;13430
51;12879;31.3;13430
51;12879;31.3;13430
51;12883;31.3;13434
51;12883;31.3;13434
51;12883;31.3;13434
51;12883;31.3;13434
51;12873;31.3;13424
51;12873;31.3;13424
51;12873;31.3;13424
51;12873;31.3;13424
51;12849;31.3;13400
51;12849;31.3;13400
51;12849;31.3;13400
51;12849;31.3;13400
51;12871;31.3;13422
51;12871;31.3;13422
51;12871;31.3;13422
51;12871;31.3;13422
51;12872;31.3;13423
51;12872;31.3;13423
51;12872;31.3;13423
51;12872;31.3;13423
51;12871;31.3;13422
51;12871;31.3;13422
51;12871;31.3;13422
51;12871;31.3;13422
51;12896;31.3;13447
51;12896;31.3;13447
51;12896;31.3;13447
51;12896;31.3;13447
51;12906;31.3;13457
51;12906;31.3;13457
51;12906;31.3;13457
51;12906;31.3;13457
52;12891;31.3;13443
52;12891;31.3;13443
52;12891;31.3;13443
52;12891;31.3;13443
52;12868;31.3;13420
52;12868;31.3;13420
52;12868;31.3;13420
52;12868;31.3;13420
52;12874;31.3;13426
52;12874;31.3;13426
52;12874;31.3;13426
52;12874;31.3;13426
52;12867;31.3;13419
52;12867;31.3;13419
52;12867;31.3;13419
52;12867;31.3;13419
52;12874;31.3;13426
52;12874;31.3;13426
52;12874;31.3;13426
52;12874;31.3;13426
52;12872;31.3;13424
52;12872;31.3;13424
52;12872;31.3;13424
52;12872;31.3;13424
52;12879;31.3;13431
52;12879;31.3;13431
52;12879;31.3;13431
52;12879;31.3;13431
52;12878;31.3;13430
52;12878;31.3;13430
52;12878;31.3;13430
52;12878;31.3;13430
51;12893;31.3;13444
51;12893;31.3;13444
51;12893;31.3;13444
51;12893;31.3;13444
51;12888;31.3;13439
51;12888;31.3;13439
51;12888;31.3;13439
51;12888;31.3;13439
51;12907;31.3;13458
51;12907;31.3;13458
51;12907;31.3;13458
51;12907;31.3;13458
51;12929;31.3;13480
51;12929;31.3;13480
51;12929;31.3;13480
51;12929;31.3;13480
51;12918;31.3;13469
51;12918;31.3;13469
51;12918;31.3;13469
51;12918;31.3;13469
51;12905;31.3;13456
51;12905;31.3;13456
51;12905;31.3;13456
51;12905;31.3;13456
51;12907;31.3;13458
51;12907;31.3;13458
51;12907;31.3;13458
51;12907;31.3;13458
50;12933;31.3;13483
50;12933;31.3;13483
50;12933;31.3;13483
50;12933;31.3;13483
50;12933;31.3;13483
50;12933;31.3;13483
50;12933;31.3;13483
50;12933;31.3;13483
50;12938;31.3;13488
50;12938;31.3;13488
50;12938;31.3;13488
50;12938;31.3;13488
51;12914;31.3;13465
51;12914;31.3;13465
51;12914;31.3;13465
51;12914;31.3;13465
50;12922;31.3;13472
50;12922;31.3;13472
50;12922;31.3;13472
50;12922;31.3;13472
50;12936;31.3;13486
50;12936;31.3;13486
50;12936;31.3;13486
50;12936;31.3;13486
50;12925;31.3;13475
50;12925;31.3;13475
50;12925;31.3;13475
50;12925;31.3;13475
50;12908;31.3;13458
50;12908;31.3;13458
50;12908;31.3;13458
50;12908;31.3;13458
50;12914;31.3;13464
50;12914;31.3;13464
50;12914;31.3;13464
50;12914;31.3;13464
50;12946;31.3;13496
50;12946;31.3;13496
50;12946;31.3;13496
50;12946;31.3;13496
50;12944;31.3;13494
50;12944;31.3;13494
50;12944;31.3;13494
50;12944;31.3;13494
50;12954;31.3;13504
50;12954;31.3;13504
50;12954;31.3;13504
50;12954;31.3;13504
49;12933;31.3;13482
49;12933;31.3;13482
49;12933;31.3;13482
49;12933;31.3;13482
49;12943;31.3;13492
49;12943;31.3;13492
49;12943;31.3;13492
49;12943;31.3;13492
50;12965;31.3;13515
50;12965;31.3;13515
50;12965;31.3;13515
50;12965;31.3;13515
50;12958;31.3;13508
50;12958;31.3;13508
50;12958;31.3;13508
50;12958;31.3;13508
50;12934;31.3;13484
50;12934;31.3;13484
50;12934;31.3;13484
50;12934;31.3;13484
50;12934;31.3;13484
50;12934;31.3;13484
50;12934;31.3;13484
50;12934;31.3;13484
50;12959;31.3;13509
50;12959;31.3;13509
50;12971;31.3;13521
50;12971;31.3;13521
50;12971;31.3;13521
50;12971;31.3;13521
51;12944;31.3;13495
51;12944;31.3;13495
51;12944;31.3;13495
51;12944;31.3;13495
51;12949;31.3;13500
51;12949;31.3;13500
51;12949;31.3;13500
51;12949;31.3;13500
51;12965;31.3;13516
51;12965;31.3;13516
51;12965;31.3;13516
51;12965;31.3;13516
51;12965;31.3;13516
51;12965;31.3;13516
51;12965;31.3;13516
51;12965;31.3;13516
51;12944;31.3;13495
51;12944;31.3;13495
51;12944;31.3;13495
51;12944;31.3;13495
51;12930;31.3;13481
51;12930;31.3;13481
51;12930;31.3;13481
51;12930;31.3;13481
51;12933;31.3;13484
51;12933;31.3;13484
51;12933;31.3;13484
51;12933;31.3;13484
51;12924;31.3;13475
51;12924;31.3;13475
51;12924;31.3;13475
51;12924;31.3;13475
52;12944;31.3;13496
52;12944;31.3;13496
52;12944;31.3;13496
52;12944;31.3;13496
52;12934;31.3;13486
52;12934;31.3;13486
52;12934;31.3;13486
52;12934;31.3;13486
52;12926;31.3;13478
52;12926;31.3;13478
52;12926;31.3;13478
52;12926;31.3;13478
52;12924;31.3;13476
52;12924;31.3;13476
52;12924;31.3;13476
52;12924;31.3;13476
52;12945;31.3;13497
52;12945;31.3;13497
52;12945;31.3;13497
52;12945;31.3;13497
52;12950;31.3;13503
52;12950;31.3;13503
52;12950;31.3;13503
52;12950;31.3;13503
52;12968;31.3;13521
52;12968;31.3;13521
52;12968;31.3;13521
52;12968;31.3;13521
52;12965;31.3;13518
52;12965;31.3;13518
52;12965;31.3;13518
52;12965;31.3;13518
52;12953;31.3;13506
52;12953;31.3;13506
52;12953;31.3;13506
52;12953;31.3;13506
51;12963;31.3;13515
51;12963;31.3;13515
51;12963;31.3;13515
51;12963;31.3;13515
51;12961;31.3;13513
51;12961;31.3;13513
51;12961;31.3;13513
51;12961;31.3;13513
51;12950;31.3;13502
51;12950;31.3;13502
51;12950;31.3;13502
51;12950;31.3;13502
51;12968;31.3;13520
51;12968;31.3;13520
51;12968;31.3;13520
51;12968;31.3;13520
51;12949;31.3;13501
51;12949;31.3;13501
51;12949;31.3;13501
51;12949;31.3;13501
51;12961;31.3;13513
51;12961;31.3;13513
51;12961;31.3;13513
51;12961;31.3;13513
51;12967;31.3;13519
51;12967;31.3;13519
51;12967;31.3;13519
51;12967;31.3;13519
51;12965;31.3;13517
51;12965;31.3;13517
51;12965;31.3;13517
51;12965;31.3;13517
52;12958;31.3;13511
52;12958;31.3;13511
52;12958;31.3;13511
52;12958;31.3;13511
52;12963;31.3;13516
52;12963;31.3;13516
52;12963;31.3;13516
52;12963;31.3;13516
52;12968;31.3;13521
52;12968;31.3;13521
52;12968;31.3;13521
52;12968;31.3;13521
52;12959;31.3;13512
52;12959;31.3;13512
52;12959;31.3;13512
52;12959;31.3;13512
52;12978;31.3;13531
52;12978;31.3;13531
52;12978;31.3;13531
52;12978;31.3;13531
52;12953;31.3;13506
52;12953;31.3;13506
52;12953;31.3;13506
52;12953;31.3;13506
52;12961;31.3;13514
52;12961;31.3;13514
52;12961;31.3;13514
52;12961;31.3;13514
52;12964;31.3;13517
52;12964;31.3;13517
52;12964;31.3;13517
52;12964;31.3;13517
52;12969;31.3;13522
52;12969;31.3;13522
52;12969;31.3;13522
52;12969;31.3;13522
52;12968;31.3;13521
52;12968;31.3;13521
52;12968;31.3;13521
52;12968;31.3;13521
52;12953;31.3;13506
52;12953;31.3;13506
52;12953;31.3;13506
52;12953;31.3;13506
53;12954;31.3;13508
53;12954;31.3;13508
53;12954;31.3;13508
53;12954;31.3;13508
53;12943;31.3;13497
53;12943;31.3;13497
53;12943;31.3;13497
53;12943;31.3;13497
53;12957;31.3;13511
53;12957;31.3;13511
53;12957;31.3;13511
53;12957;31.3;13511
53;12928;31.3;13482
53;12928;31.3;13482
53;12928;31.3;13482
53;12928;31.3;13482
53;12926;31.3;13480
53;12926;31.3;13480
53;12926;31.3;13480
53;12926;31.3;13480
52;12933;31.3;13486
52;12933;31.3;13486
52;12933;31.3;13486
52;12933;31.3;13486
52;12945;31.3;13498
52;12945;31.3;13498
52;12945;31.3;13498
52;12945;31.3;13498
52;12931;31.3;13484
52;12931;31.3;13484
52;12931;31.3;13484
52;12931;31.3;13484
52;12915;31.3;13468
52;12915;31.3;13468
52;12915;31.3;13468
52;12915;31.3;13468
52;12903;31.3;13456
52;12903;31.3;13456
52;12903;31.3;13456
52;12903;31.3;13456
52;12904;31.3;13457
52;12904;31.3;13457
52;12904;31.3;13457
52;12904;31.3;13457
52;12911;31.3;13464
52;12911;31.3;13464
52;12911;31.3;13464
52;12911;31.3;13464
52;12923;31.3;13476
52;12923;31.3;13476
52;12923;31.3;13476
52;12923;31.3;13476
52;12924;31.3;13477
52;12924;31.3;13477
52;12924;31.3;13477
52;12924;31.3;13477
52;12914;31.3;13467
52;12914;31.3;13467
52;12914;31.3;13467
52;12914;31.3;13467
51;12915;31.3;13467
51;12915;31.3;13467
51;12915;31.3;13467
51;12915;31.3;13467
51;12900;31.3;13452
51;12900;31.3;13452
51;12900;31.3;13452
51;12900;31.3;13452
50;12905;31.3;13456
50;12905;31.3;13456
50;12905;31.3;13456
50;12905;31.3;13456
50;12890;31.3;13441
50;12890;31.3;13441
50;12890;31.3;13441
50;12890;31.3;13441
50;12899;31.3;13450
50;12899;31.3;13450
50;12899;31.3;13450
50;12899;31.3;13450
50;12917;31.3;13468
50;12917;31.3;13468
50;12917;31.3;13468
50;12917;31.3;13468
50;12904;31.3;13455
50;12904;31.3;13455
50;12904;31.3;13455
50;12904;31.3;13455
49;12912;31.3;13462
49;12912;31.3;13462
49;12912;31.3;13462
49;12912;31.3;13462
49;12880;31.3;13430
49;12880;31.3;13430
49;12880;31.3;13430
49;12880;31.3;13430
49;12895;31.3;13445
49;12895;31.3;13445
49;12895;31.3;13445
49;12895;31.3;13445
50;12910;31.3;13461
50;12910;31.3;13461
50;12910;31.3;13461
50;12910;31.3;13461
49;12908;31.3;13458
49;12908;31.3;13458
49;12908;31.3;13458
49;12908;31.3;13458
49;12891;31.3;13441
49;12891;31.3;13441
49;12891;31.3;13441
49;12891;31.3;13441
50;12889;31.3;13440
50;12889;31.3;13440
50;12889;31.3;13440
50;12889;31.3;13440
49;12921;31.3;13471
49;12921;31.3;13471
49;12921;31.3;13471
49;12921;31.3;13471
50;12922;31.3;13473
50;12922;31.3;13473
50;12922;31.3;13473
50;12922;31.3;13473
49;12944;31.3;13494
49;12944;31.3;13494
49;12944;31.3;13494
49;12944;31.3;13494
49;12924;31.3;13474
49;12924;31.3;13474
49;12924;31.3;13474
49;12924;31.3;13474
50;12936;31.3;13487
50;12936;31.3;13487
50;12936;31.3;13487
50;12936;31.3;13487
49;12952;31.3;13502
49;12952;31.3;13502
49;12952;31.3;13502
49;12952;31.3;13502
50;12960;31.3;13511
50;12960;31.3;13511
50;12960;31.3;13511
50;12960;31.3;13511
50;12946;31.3;13497
50;12946;31.3;13497
50;12946;31.3;13497
50;12946;31.3;13497
50;12926;31.3;13477
50;12926;31.3;13477
50;12926;31.3;13477
50;12926;31.3;13477
50;12926;31.3;13477
50;12926;31.3;13477
50;12926;31.3;13477
50;12926;31.3;13477
50;12929;31.3;13480
50;12929;31.3;13480
50;12929;31.3;13480
50;12929;31.3;13480
50;12935;31.3;13486
50;12935;31.3;13486
50;12935;31.3;13486
50;12935;31.3;13486
51;12926;31.3;13478
51;12926;31.3;13478
51;12926;31.3;13478
51;12926;31.3;13478
50;12918;31.3;13469
50;12918;31.3;13469
50;12918;31.3;13469
50;12918;31.3;13469
51;12918;31.3;13470
51;12918;31.3;13470
51;12918;31.3;13470
51;12918;31.3;13470
51;12937;31.3;13489
51;12937;31.3;13489
51;12937;31.3;13489
51;12937;31.3;13489
51;12939;31.3;13491
51;12939;31.3;13491
51;12939;31.3;13491
51;12939;31.3;13491
51;12935;31.3;13487
51;12935;31.3;13487
51;12935;31.3;13487
51;12935;31.3;13487
51;12937;31.3;13489
51;12937;31.3;13489
51;12937;31.3;13489
51;12937;31.3;13489
51;12938;31.3;13490
51;12938;31.3;13490
51;12938;31.3;13490
51;12938;31.3;13490
51;12945;31.3;13497
51;12945;31.3;13497
51;12945;31.3;13497
51;12945;31.3;13497
51;12961;31.3;13513
51;12961;31.3;13513
51;12961;31.3;13513
51;12961;31.3;13513
51;12963;31.3;13515
51;12963;31.3;13515
51;12963;31.3;13515
51;12963;31.3;13515
51;12953;31.3;13505
51;12953;31.3;13505
51;12953;31.3;13505
51;12953;31.3;13505
51;12964;31.3;13516
51;12964;31.3;13516
51;12964;31.3;13516
51;12964;31.3;13516
51;12964;31.3;13516
51;12964;31.3;13516
52;12964;31.4;13519
52;12964;31.4;13519
52;12964;31.4;13519
52;12964;31.4;13519
51;12973;31.4;13527
51;12973;31.4;13527
51;12973;31.4;13527
51;12973;31.4;13527
52;12978;31.4;13533
52;12978;31.4;13533
52;12978;31.4;13533
52;12978;31.4;13533
52;12990;31.4;13545
52;12990;31.4;13545
52;12990;31.4;13545
52;12990;31.4;13545
52;12995;31.4;13550
52;12995;31.4;13550
52;12995;31.4;13550
52;12995;31.4;13550
52;12989;31.4;13544
52;12989;31.4;13544
52;12989;31.4;13544
52;12989;31.4;13544
52;12991;31.4;13546
52;12991;31.4;13546
52;12991;31.4;13546
52;12991;31.4;13546
52;12985;31.4;13540
52;12985;31.4;13540
52;12985;31.4;13540
52;12985;31.4;13540
51;12999;31.4;13553
51;12999;31.4;13553
51;12999;31.4;13553
51;12999;31.4;13553
52;12973;31.4;13528
52;12973;31.4;13528
52;12973;31.4;13528
52;12973;31.4;13528
52;12972;31.4;13527
52;12972;31.4;13527
52;12972;31.4;13527
52;12972;31.4;13527
52;12977;31.4;13532
52;12977;31.4;13532
52;12977;31.4;13532
52;12977;31.4;13532
52;12993;31.4;13548
52;12993;31.4;13548
52;12993;31.4;13548
52;12993;31.4;13548
52;12987;31.4;13542
52;12987;31.4;13542
52;12987;31.4;13542
52;12987;31.4;13542
52;12976;31.4;13531
52;12976;31.4;13531
52;12976;31.4;13531
52;12976;31.4;13531
52;12991;31.4;13546
52;12991;31.4;13546
52;12991;31.4;13546
52;12991;31.4;13546
52;13001;31.4;13556
52;13001;31.4;13556
52;13001;31.4;13556
52;13001;31.4;13556
52;13004;31.4;13559
52;13004;31.4;13559
52;13004;31.4;13559
52;13004;31.4;13559
52;12997;31.4;13552
52;12997;31.4;13552
52;12997;31.4;13552
52;12997;31.4;13552
52;13005;31.4;13560
52;13005;31.4;13560
52;13005;31.4;13560
52;13005;31.4;13560
52;13012;31.4;13567
52;13012;31.4;13567
52;13012;31.4;13567
52;13012;31.4;13567
52;13007;31.4;13562
52;13007;31.4;13562
52;13007;31.4;13562
52;13007;31.4;13562
52;12995;31.4;13550
52;12995;31.4;13550
52;12995;31.4;13550
52;12995;31.4;13550
52;13001;31.4;13556
52;13001;31.4;13556
52;13001;31.4;13556
52;13001;31.4;13556
53;13009;31.4;13565
53;13009;31.4;13565
53;13009;31.4;13565
53;13009;31.4;13565
53;12999;31.4;13555
53;12999;31.4;13555
53;12999;31.4;13555
53;12999;31.4;13555
53;12995;31.4;13551
53;12995;31.4;13551
53;12995;31.4;13551
53;12995;31.4;13551
53;12998;31.4;13554
53;12998;31.4;13554
53;12998;31.4;13554
53;12998;31.4;13554
53;12996;31.4;13552
53;12996;31.4;13552
53;12996;31.4;13552
53;12996;31.4;13552
53;12984;31.4;13540
53;12984;31.4;13540
53;12984;31.4;13540
53;12984;31.4;13540
53;12982;31.4;13538
53;12982;31.4;13538
53;12982;31.4;13538
53;12982;31.4;13538
53;12988;31.4;13544
53;12988;31.4;13544
53;12988;31.4;13544
53;12988;31.4;13544
52;12979;31.4;13534
52;12979;31.4;13534
52;12979;31.4;13534
52;12979;31.4;13534
52;12953;31.4;13508
52;12953;31.4;13508
52;12953;31.4;13508
52;12953;31.4;13508
52;12958;31.4;13513
52;12958;31.4;13513
52;12958;31.4;13513
52;12958;31.4;13513
52;12981;31.4;13536
52;12981;31.4;13536
52;12981;31.4;13536
52;12981;31.4;13536
52;12978;31.4;13533
52;12978;31.4;13533
52;12978;31.4;13533
52;12978;31.4;13533
52;12984;31.4;13539
52;12984;31.4;13539
52;12984;31.4;13539
52;12984;31.4;13539
52;12960;31.4;13515
52;12960;31.4;13515
52;12960;31.4;13515
52;12960;31.4;13515
51;12956;31.4;13510
51;12956;31.4;13510
51;12956;31.4;13510
51;12956;31.4;13510
51;12971;31.4;13525
51;12971;31.4;13525
51;12971;31.4;13525
51;12971;31.4;13525
51;12977;31.4;13531
51;12977;31.4;13531
51;12977;31.4;13531
51;12977;31.4;13531
51;12957;31.4;13511
51;12957;31.4;13511
51;12957;31.4;13511
51;12957;31.4;13511
51;12936;31.4;13490
51;12936;31.4;13490
51;12936;31.4;13490
51;12936;31.4;13490
51;12937;31.4;13491
51;12937;31.4;13491
51;12937;31.4;13491
51;12937;31.4;13491
50;12935;31.4;13488
50;12935;31.4;13488
50;12935;31.4;13488
50;12935;31.4;13488
50;12950;31.4;13503
50;12950;31.4;13503
50;12950;31.4;13503
50;12950;31.4;13503
50;12937;31.4;13490
50;12937;31.4;13490
50;12937;31.4;13490
50;12937;31.4;13490
50;12926;31.4;13479
50;12926;31.4;13479
50;12926;31.4;13479
50;12926;31.4;13479
50;12932;31.4;13485
50;12932;31.4;13485
50;12932;31.4;13485
50;12932;31.4;13485
50;12954;31.4;13507
50;12954;31.4;13507
50;12954;31.4;13507
50;12954;31.4;13507
50;12962;31.4;13515
50;12962;31.4;13515
50;12962;31.4;13515
50;12962;31.4;13515
50;12947;31.4;13500
50;12947;31.4;13500
50;12947;31.4;13500
50;12947;31.4;13500
50;12925;31.4;13478
50;12925;31.4;13478
50;12925;31.4;13478
50;12925;31.4;13478
50;12924;31.4;13477
50;12924;31.4;13477
50;12924;31.4;13477
50;12924;31.4;13477
50;12934;31.4;13487
50;12934;31.4;13487
50;12934;31.4;13487
50;12934;31.4;13487
50;12928;31.4;13481
50;12928;31.4;13481
50;12928;31.4;13481
50;12928;31.4;13481
50;12910;31.4;13463
50;12910;31.4;13463
50;12910;31.4;13463
50;12910;31.4;13463
50;12907;31.4;13460
50;12907;31.4;13460
50;12907;31.4;13460
50;12907;31.4;13460
50;12930;31.4;13483
50;12930;31.4;13483
50;12930;31.4;13483
50;12930;31.4;13483
50;12940;31.4;13493
50;12940;31.4;13493
50;12940;31.4;13493
50;12940;31.4;13493
50;12941;31.4;13494
50;12941;31.4;13494
50;12941;31.4;13494
50;12941;31.4;13494
51;12944;31.4;13498
51;12944;31.4;13498
51;12944;31.4;13498
51;12944;31.4;13498
51;12947;31.4;13501
51;12947;31.4;13501
51;12947;31.4;13501
51;12947;31.4;13501
51;12965;31.4;13519
51;12965;31.4;13519
51;12965;31.4;13519
51;12965;31.4;13519
51;12991;31.4;13545
51;12991;31.4;13545
51;12993;31.4;13547
51;12993;31.4;13547
51;12993;31.4;13547
51;12993;31.4;13547
51;13014;31.4;13568
51;13014;31.4;13568
51;13014;31.4;13568
51;13014;31.4;13568
51;13017;31.4;13571
51;13017;31.4;13571
51;13017;31.4;13571
51;13017;31.4;13571
51;13043;31.4;13597
51;13043;31.4;13597
51;13043;31.4;13597
51;13043;31.4;13597
51;13062;31.4;13616
51;13062;31.4;13616
51;13062;31.4;13616
51;13062;31.4;13616
51;13070;31.4;13624
51;13070;31.4;13624
51;13070;31.4;13624
51;13070;31.4;13624
51;13063;31.4;13617
51;13063;31.4;13617
51;13063;31.4;13617
51;13063;31.4;13617
51;13063;31.4;13617
51;13063;31.4;13617
51;13063;31.4;13617
51;13063;31.4;13617
52;13083;31.4;13638
52;13083;31.4;13638
52;13083;31.4;13638
52;13083;31.4;13638
51;13083;31.4;13637
51;13083;31.4;13637
51;13083;31.4;13637
51;13083;31.4;13637
52;13101;31.4;13656
52;13101;31.4;13656
52;13101;31.4;13656
52;13101;31.4;13656
52;13069;31.6;13626
52;13069;31.6;13626
52;13069;31.6;13626
52;13069;31.6;13626
52;13080;31.6;13637
52;13080;31.6;13637
52;13080;31.6;13637
52;13080;31.6;13637
52;13085;31.6;13642
52;13085;31.6;13642
52;13085;31.6;13642
52;13085;31.6;13642
52;13089;31.6;13646
52;13089;31.6;13646
52;13089;31.6;13646
52;13089;31.6;13646
51;13060;31.6;13616
51;13060;31.6;13616
51;13060;31.6;13616
51;13060;31.6;13616
52;13075;31.6;13632
52;13075;31.6;13632
52;13075;31.6;13632
52;13075;31.6;13632
52;13073;31.6;13630
52;13073;31.6;13630
52;13073;31.6;13630
52;13073;31.6;13630
52;13050;31.6;13607
52;13050;31.6;13607
52;13050;31.6;13607
52;13050;31.6;13607
52;13049;31.6;13606
52;13049;31.6;13606
52;13049;31.6;13606
52;13049;31.6;13606
52;13051;31.6;13608
52;13051;31.6;13608
52;13051;31.6;13608
52;13051;31.6;13608
52;13058;31.6;13615
52;13058;31.6;13615
52;13058;31.6;13615
52;13058;31.6;13615
53;13026;31.6;13584
53;13026;31.6;13584
53;13026;31.6;13584
53;13026;31.6;13584
53;12997;31.6;13555
53;12997;31.6;13555
53;12997;31.6;13555
53;12997;31.6;13555
53;13008;31.6;13566
53;13008;31.6;13566
53;13008;31.6;13566
53;13008;31.6;13566
53;13022;31.6;13580
53;13022;31.6;13580
53;13022;31.6;13580
53;13022;31.6;13580
53;13025;31.6;13583
53;13025;31.6;13583
53;13025;31.6;13583
53;13025;31.6;13583
53;12998;31.6;13556
53;12998;31.6;13556
53;12998;31.6;13556
53;12998;31.6;13556
53;12981;31.6;13539
53;12981;31.6;13539
53;12981;31.6;13539
53;12981;31.6;13539
53;12969;31.6;13527
53;12969;31.6;13527
53;12969;31.6;13527
53;12969;31.6;13527
54;12964;31.6;13523
54;12964;31.6;13523
54;12964;31.6;13523
54;12964;31.6;13523
54;12946;31.6;13505
54;12946;31.6;13505
54;12946;31.6;13505
54;12946;31.6;13505
54;12939;31.6;13498
54;12939;31.6;13498
54;12939;31.6;13498
54;12939;31.6;13498
54;12923;31.6;13482
54;12923;31.6;13482
54;12923;31.6;13482
54;12923;31.6;13482
54;12917;31.6;13476
54;12917;31.6;13476
54;12917;31.6;13476
54;12917;31.6;13476
54;12909;31.6;13468
54;12909;31.6;13468
54;12909;31.6;13468
54;12909;31.6;13468
54;12915;31.6;13474
54;12915;31.6;13474
54;12915;31.6;13474
54;12915;31.6;13474
54;12924;31.6;13483
54;12924;31.6;13483
54;12924;31.6;13483
54;12924;31.6;13483
54;12918;31.6;13477
54;12918;31.6;13477
54;12918;31.6;13477
54;12918;31.6;13477
54;12922;31.6;13481
54;12922;31.6;13481
54;12922;31.6;13481
54;12922;31.6;13481
54;12915;31.6;13474
54;12915;31.6;13474
54;12915;31.6;13474
54;12915;31.6;13474
54;12936;31.6;13495
54;12936;31.6;13495
54;12936;31.6;13495
54;12936;31.6;13495
54;12931;31.6;13490
54;12931;31.6;13490
54;12931;31.6;13490
54;12931;31.6;13490
53;12950;31.6;13508
53;12950;31.6;13508
53;12950;31.6;13508
53;12950;31.6;13508
53;12929;31.6;13487
53;12929;31.6;13487
53;12929;31.6;13487
53;12929;31.6;13487
53;12933;31.6;13491
53;12933;31.6;13491
53;12933;31.6;13491
53;12933;31.6;13491
53;12940;31.6;13498
53;12940;31.6;13498
53;12940;31.6;13498
53;12940;31.6;13498
53;12953;31.6;13511
53;12953;31.6;13511
53;12953;31.6;13511
53;12953;31.6;13511
53;12952;31.6;13510
53;12952;31.6;13510
53;12952;31.6;13510
53;12952;31.6;13510
53;12938;31.6;13496
53;12938;31.6;13496
53;12938;31.6;13496
53;12938;31.6;13496
53;12960;31.6;13518
53;12960;31.6;13518
53;12960;31.6;13518
53;12960;31.6;13518
53;12963;31.6;13521
53;12963;31.6;13521
53;12963;31.6;13521
53;12963;31.6;13521
53;12963;31.6;13521
53;12963;31.6;13521
53;12963;31.6;13521
53;12963;31.6;13521
52;12996;31.6;13553
52;12996;31.6;13553
52;12996;31.6;13553
52;12996;31.6;13553
52;12993;31.6;13550
52;12993;31.6;13550
52;12993;31.6;13550
52;12993;31.6;13550
52;12969;31.6;13526
52;12969;31.6;13526
52;12969;31.6;13526
52;12969;31.6;13526
52;12970;31.6;13527
52;12970;31.6;13527
52;12970;31.6;13527
52;12970;31.6;13527
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
51;12988;31.6;13544
51;12988;31.6;13544
51;12988;31.6;13544
51;12988;31.6;13544
51;12979;31.6;13535
51;12979;31.6;13535
51;12979;31.6;13535
51;12979;31.6;13535
51;12979;31.6;13535
51;12979;31.6;13535
51;12979;31.6;13535
51;12979;31.6;13535
51;12974;31.6;13530
51;12974;31.6;13530
51;12974;31.6;13530
51;12974;31.6;13530
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
51;12981;31.6;13537
51;12981;31.6;13537
51;12981;31.6;13537
51;12981;31.6;13537
51;12961;31.6;13517
51;12961;31.6;13517
51;12961;31.6;13517
51;12961;31.6;13517
51;12956;31.6;13512
51;12956;31.6;13512
51;12956;31.6;13512
51;12956;31.6;13512
51;12972;31.6;13528
51;12972;31.6;13528
51;12972;31.6;13528
51;12972;31.6;13528
52;12982;31.6;13539
52;12982;31.6;13539
52;12982;31.6;13539
52;12982;31.6;13539
52;12978;31.6;13535
52;12978;31.6;13535
52;12978;31.6;13535
52;12978;31.6;13535
52;12966;31.6;13523
52;12966;31.6;13523
52;12966;31.6;13523
52;12966;31.6;13523
52;12968;31.6;13525
52;12968;31.6;13525
52;12968;31.6;13525
52;12968;31.6;13525
52;12978;31.6;13535
52;12978;31.6;13535
52;12978;31.6;13535
52;12978;31.6;13535
52;12964;31.6;13521
52;12964;31.6;13521
52;12964;31.6;13521
52;12964;31.6;13521
52;12976;31.6;13533
52;12976;31.6;13533
52;12976;31.6;13533
52;12976;31.6;13533
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
52;12991;31.6;13548
53;12993;31.6;13551
53;12993;31.6;13551
53;12993;31.6;13551
53;12993;31.6;13551
53;12982;31.6;13540
53;12982;31.6;13540
53;12982;31.6;13540
53;12982;31.6;13540
53;12986;31.6;13544
53;12986;31.6;13544
53;12986;31.6;13544
53;12986;31.6;13544
53;13006;31.6;13564
53;13006;31.6;13564
53;13006;31.6;13564
53;13006;31.6;13564
53;13001;31.6;13559
53;13001;31.6;13559
53;13001;31.6;13559
53;13001;31.6;13559
53;12999;31.6;13557
53;12999;31.6;13557
53;12999;31.6;13557
53;12999;31.6;13557
53;13014;31.6;13572
53;13014;31.6;13572
53;13014;31.6;13572
53;13014;31.6;13572
53;13014;31.6;13572
53;13014;31.6;13572
53;13014;31.6;13572
53;13014;31.6;13572
53;13010;31.6;13568
53;13010;31.6;13568
53;13010;31.6;13568
53;13010;31.6;13568
53;13030;31.6;13588
